tags: darakwon 2-과

[sound:받침.mp3]	받침 <span class="small light">/ 자음 / 자모</span><p class="small">(coréen natif)</p><hr/>종성<p class="small">(sino-coréen)</p>	batchim<p class="small light">/ consonne / lettre, caractère</p><ul><li>Consonne optionnelle finale d'un bloc de caractères.</li><br><li>받침 et 종성 ont la même signification. 받침 est un mot coréen natif provenant du verbe 받치다 (soutenir, maintenir) ; son sens littéral est “élément de support (d'une syllabe)”. 종성 est un mot sino-coréen dont le sens littéral est “son final”.</li><br><li><span style="text-decoration-line: underline">En position finale</span>, les consonnes ont simplement sept prononciations différentes&nbsp;:</li><table style="font-size: 100%"><tr><td width="16%">ㄴ</td><td width="15%">[ㄴ]</td><td class="light">문 [문]</td></tr><tr><td>ㄹ</td><td>[ㄹ]</td><td class="light">날 [날]</td></tr><tr><td>ㅁ</td><td>[ㅁ]</td><td class="light">밤 [밤]</td></tr><tr><td>ㅇ</td><td>[ㅇ]</td><td class="light">상 [상]</td></tr><tr><td>ㄱ ㅋ ㄲ</td><td>[ㄱ]</td><td class="light">각 [각] / 부엌 [부억] / 밖 [박]</td></tr><tr><td>ㅂ ㅍ</td><td>[ㅂ]</td><td class="light">밥 [밥] / 잎 [입]</td></tr><tr><td>ㄷ ㅌ</td><td>[ㄷ]</td><td class="light">듣 [듣] / 솥 [솓]</td></tr><tr><td>ㅅ ㅆ ㅈ ㅊ</td><td>[ㄷ]</td><td class="light">갓 [갇] / 갔 [갇] / 낮 [낟] / 꽃 [꼳]</td></tr><tr><td>ㅎ</td><td>[ㄷ]</td><td class="light">낳 [낟]</td></tr></table><br><li>Lorsqu'un bloc terminé par une consonne simple (<span class="em">받침</span>) est suivi d'un bloc commençant par&nbsp;:<ul style="font-size: 100%; list-style-type: circle"><li>une voyelle (en fait par la consonne muette ㅇ, ou ㅎ), alors il y a <span class="em">liaison</span>&nbsp;: la consonne finale se prononce comme consonne initiale du bloc suivant.<br><span class="light">눈이 [누니] / 옷이 [오시] / 음악 [으막]</span></li><li>une consonne (autre que la consonne muette ㅇ), alors il y a <span class="em">altération phonétique</span>&nbsp;:<br>- tension de la consonne<br>- nasalisation<br>- aspiration<br>- palatisation<br>- latéralisation</li><li>font souvent exceptions&nbsp;:</li><table style="font-size: 100%"><tr><td width="15%">ㄷ + ㅣ</td><td width="15%">[ㅈ]</td><td class="light">해돋이 [해도지]</td></tr><tr><td>ㅌ + ㅣ</td><td>[ㅊ]</td><td class="light">같이 [가치]</td></tr></table></ul><br><li>Lorsqu'un bloc terminé par une double consonne (<span class="em">겹받침</span>) est suivi d'un bloc commençant par&nbsp;:<ul style="font-size: 100%; list-style-type: circle"><li>une voyelle (en fait par la consonne muette ㅇ, ou ㅎ), alors les deux consonnes du groupe sont prononcées, la deuxième réalisant une <span class="em">liaison</span> avec la voyelle qui suit.<br><span class="light">없어 [업ː서] (le ㅅ est prononcé)</span></li><li>une consonne (autre que la consonne muette ㅇ), seule la première consonne est prononcée (*).<table style="font-size: 100%"><tr><td width="15%">ㄳ</td><td width="15%">[ㄱ]</td><td/></tr><tr><td>ㄵ ㄶ</td><td>[ㄴ]</td><td class="light">앉다 [안따]</td></tr><tr><td>ㅄ</td><td>[ㅂ]</td><td class="light">없다 [업ː따]</td></tr><tr><td>ㄼ ㄽ ㄾ ㅀ</td><td>[ㄹ]</td><td/></tr></table></li><li>(*) exception pour ㄺ ㄻ ㄿ où c'est la deuxième consonne qui est prononcée.<table style="font-size: 100%"><tr><td width="15%">ㄺ</td><td width="15%">[ㄱ]</td><td class="light">읽다 [익따]</td></tr><tr><td>ㄻ</td><td>[ㅁ]</td><td/></tr><tr><td>ㄿ</td><td>[ㅂ]</td><td/></tr></table></li></ul></ul>

[sound:개.mp3]	개	chien
[sound:기자.mp3]	기자	journaliste
[sound:가수.mp3]	가수	chanteur
[sound:배우.mp3]	배우	acteur
[sound:화가.mp3]	화가	peintre
[sound:교수님.mp3]	교수<span class="light">(님)</span>	professeur (d'université)
[sound:시계.mp3]	시계	montre<hr/>réveil
[sound:자동차.mp3]	자동차<hr/>차	voiture, automobile<p class="small">(교통수단: moyen de transport)</p>
